Date,Stock_Volume,keyword,클라우드,매출,추진,글로벌,성장,공개,케어,대표,캡스,랜섬웨어,위협,안전,플랫폼,데이터,하반기,보안,서비스,무인,솔루션,기록,금융,고객,포인트,공격,로봇,사업,기술,카카오,프로,매장,영상,대응,공모,투자,투자자,뱅크,심사,시장,주주,기업,가치,증권,자금,증시,분할,주식,평가,거래소,주가,회사,희망,자회사,거래,배당,에스원,SK 쉴더스,KT텔레캅,아이디스,코로나,인증,백신,QR코드
2021-07-19,"46,453",7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2021-07-20,"49,612",5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2021-07-21,"89,465",17,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2021-07-22,"57,501",15,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2021-07-23,"98,941",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021-07-26,"53,732",16,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
2021-07-27,"38,829",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-28,"56,752",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-29,"33,731",16,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
2021-07-30,"86,418",48,0,2,1,1,1,0,0,1,1,0,0,2,0,0,1,2,2,3,2,1,1,0,0,0,0,1,1,1,0,0,0,0,0,2,1,0,0,2,0,1,1,2,0,0,0,2,1,1,1,2,0,1,1,1,5,0,0,0,0,0,0,0
2021-08-02,"53,696",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-03,"96,700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-04,"92,611",16,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0
2021-08-05,"87,024",174,0,0,2,0,14,1,0,5,0,0,0,16,0,0,0,20,0,0,6,0,0,3,0,0,0,19,13,0,0,0,0,0,0,0,0,0,0,0,0,16,7,0,9,0,0,0,0,0,0,4,17,0,0,0,22,0,0,0,0,0,0,0
2021-08-06,"79,714",24,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,3,0,0,1,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0
2021-08-09,"45,238",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-10,"30,534",54,1,1,2,2,2,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,3,3,1,0,1,1,1,1,1,1,1,1,0,2,1,0,2,2,0,1,0,2,1,0,0,0,0,1,2,0,0,0,2,0,3,0,0,0,2,1,0,1
2021-08-11,"35,614",55,0,1,1,1,2,1,1,2,2,1,1,2,2,0,1,2,2,1,0,1,0,0,0,0,1,3,1,1,1,0,1,2,0,2,1,0,0,1,0,2,1,1,1,0,1,1,2,0,0,2,1,1,1,0,3,0,0,0,0,0,0,0
2021-08-12,"58,095",141,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,18,18,1,14,1,0,16,0,0,0,1,1,0,0,7,15,2,0,0,0,0,0,1,0,6,1,0,1,0,0,1,0,0,0,2,0,0,0,0,18,0,0,0,11,0,0,0
2021-08-13,"72,304",10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0
2021-08-17,"90,719",21,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,0,0,1,0,0,0
2021-08-18,"51,916",82,1,2,1,1,2,0,0,3,1,0,1,1,2,2,2,3,2,1,2,2,2,0,2,0,0,2,2,0,0,0,1,1,0,4,0,0,1,2,0,1,0,4,2,2,0,0,2,3,3,3,0,2,3,1,6,0,1,0,2,1,0,0
2021-08-19,"83,860",71,1,1,0,0,3,0,0,3,2,0,0,2,0,2,1,2,3,2,2,1,0,2,0,0,1,4,4,0,2,1,2,0,0,3,0,0,0,4,0,3,2,0,2,0,0,0,2,0,0,0,0,0,3,0,4,0,2,0,3,1,0,1
2021-08-20,"82,814",24,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
2021-08-23,"52,735",40,1,1,1,1,1,1,0,1,2,0,0,0,1,2,1,2,2,0,1,1,0,0,1,1,0,2,1,1,0,0,0,1,0,2,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,2,0,1,1,0,2,0,0,0,1,0,1,0
2021-08-24,"51,502",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-25,"36,599",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-26,"50,583",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-27,"57,848",6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2021-08-30,"29,362",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-31,"65,730",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-01,"37,352",75,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,4,0,0,7,7,0,0,0,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,7,0,7,0,0,3,0,0,0,0,7,0,0,0,5,0,0,0
2021-09-02,"57,549",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-03,"50,955",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-06,"61,605",81,0,3,0,0,3,0,0,3,1,0,0,0,0,1,0,3,3,0,0,1,2,2,0,0,0,3,0,0,0,0,0,0,0,6,2,0,0,6,0,5,0,6,2,2,0,3,1,3,5,3,0,0,3,0,6,0,0,0,3,0,0,0
2021-09-07,"51,617",76,1,1,0,1,1,1,0,1,0,1,1,3,1,2,6,1,1,0,1,1,2,1,0,1,0,3,2,0,0,0,0,1,0,7,0,1,0,6,0,4,0,6,0,0,0,0,3,0,0,1,0,0,0,0,7,0,0,0,6,0,1,0
2021-09-08,"75,497",11,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
2021-09-09,"99,734",299,12,9,0,0,9,1,0,7,0,17,10,8,11,17,1,16,17,0,16,0,11,1,0,11,0,11,0,0,8,0,0,2,0,0,0,1,0,0,0,26,0,1,11,0,0,0,1,0,0,14,0,0,11,0,29,0,0,0,10,0,0,0
2021-09-10,"125,861",19,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0
2021-09-13,"55,233",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-14,"45,513",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-15,"35,411",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16,"30,850",4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2021-09-17,"66,285",29,0,0,3,0,0,1,0,0,1,0,0,2,0,0,0,2,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,3,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,2,0,0,0
2021-09-23,"45,524",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-24,"42,620",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-27,"37,745",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-28,"36,400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-29,"59,133",184,0,7,2,2,12,2,0,2,0,0,0,0,1,0,0,8,15,0,16,5,1,14,0,0,0,12,15,1,0,0,0,10,1,7,5,0,1,14,0,2,1,1,0,1,0,0,0,0,0,6,0,1,0,0,17,0,0,0,1,0,1,0
2021-09-30,"72,080",29,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,2,2,0,2,1,0,2,0,0,0,2,2,0,0,0,0,2,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0
2021-10-01,"33,719",52,1,2,1,0,1,1,0,1,2,0,1,0,1,1,0,2,2,1,2,2,0,0,0,0,0,2,2,1,0,1,1,1,0,2,2,0,1,2,1,2,1,0,2,0,1,0,0,0,0,2,0,0,1,0,2,0,2,0,2,0,0,0
2021-10-05,"45,386",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-06,"58,048",20,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2021-10-07,"39,524",47,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,2,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,1,3,3,0,0,3,2,2,2,2,3,0,0,1,2,0,2,2,1,0,1,0,3,0,0,0,0,0,0,0
2021-10-08,"49,517",33,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,2,2,2,0,0,2,0,0,0,1,2,2,0,2,2,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
2021-10-12,"40,029",40,0,1,0,1,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,2,1,0,1,0,0,1,1,2,1,0,0,2,2,2,0,1,0,0,0,1,0,1,2,2,1,0,1,1,2,0,0,0,1,1,0,0
2021-10-13,"45,528",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-14,"46,045",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-15,"49,195",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-18,"55,791",69,1,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,27,0,0,0,1,0,0,0
2021-10-19,"44,165",30,1,1,1,1,1,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,1,1,2,1,1,0,0,0,0,0,0,0,1,1,0,1,0,5,0,0,0,0,0,0,0
2021-10-20,"43,893",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-21,"103,784",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-22,"26,953",21,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
2021-10-25,"28,467",15,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2021-10-26,"30,410",43,1,2,1,1,2,1,1,1,1,0,1,1,1,0,1,1,1,1,2,0,1,1,0,0,0,2,1,1,1,1,0,1,1,2,0,0,1,1,0,2,1,0,1,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0
2021-10-27,"65,691",90,0,4,1,0,1,1,6,0,1,0,0,1,1,6,0,1,7,0,6,1,1,6,5,0,0,7,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,2,1,0,1,8,0,0,0,5,1,0,0
2021-10-28,"55,098",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-29,"66,135",46,1,4,0,2,3,1,0,1,0,0,0,0,1,0,0,0,1,0,1,4,1,1,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,0,1,1,0,0,2,0,0,2,1,5,0,0,0,2,0,1,0
2021-11-01,"57,372",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-02,"71,840",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-03,"56,639",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-04,"60,423",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-05,"55,714",19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,1,0,2,1,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0
2021-11-08,"25,320",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-09,"45,608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-10,"23,097",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-11,"44,976",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-11-12,"28,542",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-15,"27,052",24,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
2021-11-16,"38,998",8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
2021-11-17,"57,139",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-18,"40,039",114,0,0,0,9,0,0,0,4,0,0,0,12,0,0,0,13,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,7,13,4,0,1,0,0,0,13,0,0,1,7,1,0,0,14,0,0,0,0,0,0,0
2021-11-19,"35,367",50,0,0,5,0,1,0,0,4,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,7,0,0,4,0,0,0,6,5,4,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
2021-11-22,"41,422",148,1,1,8,7,1,0,0,2,1,0,10,1,0,0,0,12,7,11,1,1,0,0,0,0,0,12,12,0,0,0,0,11,9,0,0,0,0,1,0,12,0,0,0,0,0,0,1,0,1,0,0,0,1,0,12,0,1,0,1,10,0,0
2021-11-23,"79,658",31,0,2,0,1,1,2,0,2,1,0,0,0,0,0,0,2,2,1,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,1,0,1,1,0,0
2021-11-24,"193,585",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-25,"47,595",35,0,2,0,0,1,1,0,1,2,0,0,0,0,2,0,0,3,1,2,0,1,3,2,0,0,2,0,0,0,2,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,1,0,0
2021-11-26,"48,341",12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0
2021-11-29,"55,462",11,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
2021-11-30,"119,315",14,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
2021-12-01,"68,148",141,0,2,6,2,12,0,0,14,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,10,3,2,3,0,0,6,0,2,0,0,0,0,0,9,0,21,0,0,0,0,2,0,0,19,0,0,0,0,22,0,0,0,3,0,0,0
2021-12-02,"58,329",25,0,1,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0
2021-12-03,"46,455",21,0,0,1,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0
2021-12-06,"36,738",4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021-12-07,"39,036",216,0,3,3,20,10,0,0,25,0,0,0,2,1,1,0,3,3,1,17,0,0,2,0,1,0,26,15,1,2,1,6,1,0,3,0,0,1,5,4,14,0,0,0,0,0,0,8,0,0,7,0,0,0,0,26,0,0,0,2,1,0,1
2021-12-08,"56,351",82,0,4,2,3,3,0,0,3,1,0,0,0,3,0,0,1,4,2,4,1,1,3,1,0,0,5,3,0,0,2,4,1,0,4,1,0,0,4,3,3,0,2,0,0,0,0,2,0,2,2,0,0,2,0,5,0,0,0,1,0,0,0
2021-12-09,"77,926",120,1,0,0,1,13,1,0,1,0,0,0,1,0,1,0,4,5,0,1,0,0,0,0,0,0,19,9,0,0,0,0,1,0,11,0,0,0,2,0,6,0,0,0,0,0,0,4,0,1,12,0,0,0,0,26,0,0,0,0,0,0,0
2021-12-10,"35,355",24,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,2,1,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0
